direction_ferme,kind,score,intercept,slope,avg_loss_mem,avg_loss_no_mem
Bayonne,imports,0.011248737851731083,10.8828659069464,0.0027246406368099376,0.13401566247256086,0.23791665934428397
Bayonne,exports,0.026829335805220067,23.358837913719025,-0.004020400257707673,0.2916740936162094,0.4974464069602094
Bayonne,total_no_colonial_product,0.018167228497355525,10.807978938009585,0.003276473910545385,0.3153878862796511,0.4895448810295531
Bayonne,total_no_colonial_trade,0.029450813489861893,7.233408964777352,0.005077891762449008,0.29000253184738667,0.37426825238813044
Bayonne,imports_no_colonial_product,0.01913853599442783,8.586235325472334,0.003927929359771781,0.2888039256676557,0.36922825890765726
Bayonne,exports_no_colonial_product,0.0036612041226157244,13.484755650824944,0.0015170479243515782,0.31302783411444285,0.5271439459420724
Bayonne,imports_no_colonial_trade,0.026343070893505738,7.257752839687507,0.0046687508995427235,0.30081140361823594,0.3731385222983979
Bayonne,exports_no_colonial_trade,0.02945081348985934,6.540261784217391,0.005077891762449017,0.29000253184738717,0.3742682523881316
La Rochelle,total,0.030665454082222987,29.416097437297267,-0.007337863786106296,0.47433586071786493,0.4252471050098807
La Rochelle,imports,0.014621780467839796,25.013412439143032,-0.005305548897008698,1.4988965205742013,1.441102475649681
La Rochelle,exports,0.03687887966080872,30.457953330789593,-0.00826405757803875,-0.00416126822792096,-0.015934430449764118
La Rochelle,total_no_colonial_product,0.08945094495443273,38.62657154962015,-0.012722392125363281,0.4405986881468473,0.34125374143765125
La Rochelle,total_no_colonial_trade,0.1616822646039855,-17.249740973232385,0.01843403341921057,0.08129333616623466,-0.17696625533590915
La Rochelle,imports_no_colonial_product,0.04752959147782421,32.20531804747296,-0.009625547996482783,0.9966768633444995,0.8655081073252899
La Rochelle,exports_no_colonial_product,0.09258040491944752,39.6640408533184,-0.013598472471536949,0.07365862389481638,0.021784481675453958
La Rochelle,imports_no_colonial_trade,0.1564427377799954,-17.629913775787223,0.018249436776428356,0.09282300412988147,-0.17169221031209828
La Rochelle,exports_no_colonial_trade,0.1616822646039896,-17.942888153792335,0.01843403341921058,0.0812933361662345,-0.17696625533590765
